h/b
 0.3, 0.18493150684931506
0.35, 0.15945205479452054
0.39999999999999997, 0.1380821917808219
0.44999999999999996, 0.12109589041095889
0.5, 0.10767123287671232
0.5499999999999999, 0.09698630136986298
0.6013888888888889, 0.08849315068493149
0.65, 0.08164383561643833
0.7, 0.07506849315068491
0.7513888888888888, 0.06986301369863011
0.8, 0.0652054794520548
0.8513888888888889, 0.06082191780821916
0.8999999999999999, 0.05671232876712326
0.9500000000000001, 0.05315068493150682
1.0013888888888889, 0.04958904109589038

b/D
0.3, 0.09150684931506849
0.35, 0.09123287671232874
0.39999999999999997, 0.0906849315068493
0.44999999999999996, 0.08986301369863012
0.5013888888888889, 0.08876712328767122
0.5513888888888889, 0.08657534246575341
0.6, 0.08383561643835614
0.65, 0.08082191780821917
0.7013888888888888, 0.07726027397260272
0.7513888888888888, 0.07315068493150682
0.8, 0.06931506849315067
0.8513888888888889, 0.0652054794520548
0.9013888888888888, 0.061095890410958864
0.9500000000000001, 0.05698630136986299
1, 0.05287671232876712

beta (0.02 = 10 degrees)
0.3, 0.08931506849315067
0.35, 0.07890410958904107
0.39999999999999997, 0.07095890410958904
0.44999999999999996, 0.06438356164383557
0.5013888888888889, 0.059178082191780806
0.5499999999999999, 0.054520547945205444
0.6013888888888889, 0.05095890410958903
0.65, 0.04767123287671232
0.7, 0.044931506849315045
0.7486111111111111, 0.04273972602739723
0.8013888888888889, 0.04054794520547941
0.85, 0.038630136986301356
0.8999999999999999, 0.03698630136986297
0.9500000000000001, 0.035616438356164376
1.0013888888888889, 0.034246575342465724
